Kieskring;Lijstnummer;Politieke Groepering;Type;Publiceer geslacht;Taal;Nr.;Tussenvoegsel;Achternaam;Voorletters;Roepnaam;Geslacht;Woonplaats;Land
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;32;;Richardson;S.M.;Simone;v;Lijnden;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;33;;Hoebink;J.;Joost;m;Arnhem;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;34;;Buijsse;M.R.G.;Martijn;m;Boekel;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;35;van;Kessel;P.W.;Peter;m;Haarlem;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;36;;Janssen;V.C.;Vincent;m;Baarn;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;37;;Eikelenboom;D.;Denise;v;'s-Gravenhage;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;38;;Nijssen;S.C.;Stijn;m;Amsterdam;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;39;;Hartsuiker;R.J.J.;Jeroen;m;Klazienaveen;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;40;;Zeeuw van der Laan;E.M.;Ellis;v;Hilversum;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;41;;Yizhak Cooremans;R.A.T.;Remco;m;Amsterdam;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;42;;Melisse;T.C.;Thomas;m;Hoeven;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;43;;Hoogezand;B.;Barry;m;Dronten;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;44;;Huckriede;J.M.A.;Angela;v;Zeewolde;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;45;van;Dijken;A.J.;Jeroen;m;'s-Gravenhage;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;46;;Nelisse;R.M.L.;Mirjam;v;Dirksland;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;47;;Verwoort;R.J.;Jeroen;m;IJmuiden;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;48;;Kohli;N.R.;Nupur;v;Badhoevedorp;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;49;;Arends-Drijver;K.;Kathy;v;Harlingen;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;50;;Vulpes;M.J.;Marjolein;v;Hellum;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;51;;Aptroot;B.W.;Berend;m;Zoetermeer;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;52;;Vermeulen;D.;Daan;m;Houten;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;53;;Versluijs;J.J.F.;Friso;m;Leiden;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;54;;Rodoe;H.;Holger;m;Gennep;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;55;van;Os;J.L.P.;Jasper;m;Emmeloord;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;56;;Bruin;R.N.;Rogier;m;Den Helder;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;57;van;Nieuwamerongen-Oosterkamp;A.T.;Annemarie;v;Zaandam;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;58;;Ens;A.A.;Astrid;v;Amersfoort;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;59;;Toussaint;C.A.;Christiaan;m;Bleiswijk;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;60;;Simons;I.A.W.;Inge;v;Venlo;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;61;;Jansen;J.F.;Joachim;m;Moerdijk;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;62;van;Berlo;J.T.M.;Anne;v;Gemert;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;63;van den;Beld;A.J.;Arend Jan;m;Schoorl;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;64;;Voogt;M.J.A.;Miranda;v;Delft;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;65;;Zagers;R.J.C.;Rick;m;Breda;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;66;;Gadella;J.A.N.;Johan;m;Nieuwegein;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;67;de;Visser;N.J.G.;Nathalie;v;Middelburg;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;68;;Altenburg-Collin;E.M.M.P.;Eddie;m;'s-Hertogenbosch;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;69;de;Kruijf;D.G.;Daan;m;Assen;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;70;van;Dalen;M.G.;Martijn;m;Utrecht;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;71;;Vliegen;S.M.J.A.J.;Sebastiaan;m;Voerendaal;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;72;van;Eendenburg;J.M.;Jan-Matthijs;m;Hilversum;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;73;van;Dijk;K.;Kathleen;v;Zwolle;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;74;;Vleij;F.;Femke;v;Waddinxveen;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;75;van den;Hoogenband;P.P.;Pepijn;m;Utrecht;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;76;;Aardoom;J.Y.;Jorin;m;Vlijmen;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;77;;Verheij;J.W.;Jan-Willem;m;Rotterdam;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;78;;Amani-Ayan;K.;Lily;v;Leidschendam;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;79;van;Santen;N.;Niels;m;Gorinchem;NL
alle;3;VVD;stel gelijkluidende lijsten;ja;nl;80;;Rijmers;C.H.M.;Colin;m;Doesburg;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;1;van;Hijum;Y.J.;Eddy;m;Laag Zuthem;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;2;;Uitermark;J.J.M.;Judith;v;Vijfhuizen;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;3;;Welzijn;R.M.;Merlien;v;Rotterdam;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;4;van;Oostenbruggen;T.;Tjebbe;m;De Meern;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;5;;Wingelaar;N.T.P.;Natascha;v;Stein;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;6;;Saris;I.G.;Ilse;v;Winterswijk;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;7;van;Dalen;J.A.;Jurr;m;Zuidwolde;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;8;;Bruyning;F.H.;Faith;v;Almere;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;9;;Beukema;T.P.;Thomas;m;Utrecht;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;10;;Geleijnse;S.;Simon;m;'s-Gravenhage;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;11;;Koops;W.J.;Willem;m;'s-Gravenhage;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;12;;Verouden;V.C.H.M.;Vincent;m;Brussel;BE
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;13;;Kouwenhoven;A.J.;Bram;m;'s-Gravenhage;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;14;;Wessels;R.;Rob;m;Zoetermeer;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;15;;Vredenburg;J.P.;Jan;m;Giethoorn;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;16;van der;Meulen;J.A.J.;Jamilja;v;Wijnandsrade;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;17;de;Korte - Verhoef;M.C.;Ria;v;Baambrugge;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;18;van der;Duim;R.D.;Rinke;m;Oudega;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;19;;Louwerens-Huys;M.S.N.;Mireille;v;Mijnsheerenland;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;20;;Mauer;Q.;Quintijn;m;Arnhem;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;21;;Mol;I.;Inge;v;Beek;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;22;;Goorhuis;P.H.J.;Patrick;m;Hengevelde;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;23;;IJkema;K.R.;Kristan;m;'s-Gravenhage;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;24;;Bootsma;L.;Luka;v;Leiden;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;25;;Meijvogel-Volk;S.T.;Tatjana;v;Apeldoorn;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;26;;Hermse;K.;Kevin;m;Dordrecht;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;27;;Steijling;W.A.H.;Wil;v;Berlijn;DE
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;28;;Roelofs;J.;Jos;m;Beek;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;29;van;Ginneken;J.C.A.;Jos;m;Breda;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;30;;Gotink;H.G.P.;Dirk;m;Brussel;BE
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;31;;Jonkman;T.H.;Jet;v;'s-Graveland;NL
alle;4;Nieuw Sociaal Contract (NSC);stel gelijkluidende lijsten;ja;nl;32;;Kersten;H.J.;Colette;v;Etten-Leur;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;1;;Jetten;R.A.A.;Rob;;'s-Gravenhage;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;2;;Paternotte;J.M.;Jan;;Leiderdorp;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;3;;Vijlbrief;J.A.;Hans;;Woubrugge;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;4;;Podt;A.;Anne-Marijke;;Utrecht;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;5;;Sneller;J.C.;Joost;;'s-Gravenhage;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;6;van;Berkel;N.;Nathalie;;Wassenaar;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;7;;Paulusma;W.;Wieke;;Groningen;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;8;;Belhirch;F.;Fatimazhra;;Rotterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;9;van der;Werf;J.J.;Hanneke;;Voorburg;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;10;;Bamenga;P.;Mpanzu;;Eindhoven;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;11;;Klos;F.C.O.;Felix;;Sint-Gillis;BE
alle;5;D66;stel gelijkluidende lijsten;nee;nl;12;;Synhaeve;M.;Marijke;;Lent;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;13;;Rooderkerk;I.;Ilana;;Amsterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;14;van;Asten;R.J.;Robert;;'s-Gravenhage;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;15;;Oualhadj;A.;Ouafa;;'s-Gravenhage;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;16;;Biekman;A.N.;Anouschka;;Schiedam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;17;;Huizenga;R.A.;Renilde;;Zwolle;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;18;;Dijk;H.L.O.;Heera;;Delft;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;19;El;Boujdaini;S.;Sarah;;Rotterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;20;;Oosterhuis;H.;Henk-Jan;;Amersfoort;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;21;;Schoonis;J.;Jan;;Coye-la-Forêt;FR
alle;5;D66;stel gelijkluidende lijsten;nee;nl;22;;Castelein;K.D.J.;Koen;;Hattem;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;23;;Neijenhuis;S.J.;Stephan;;Bennekom;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;24;;Köse;U.I.;Ulaş;;Dongen;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;25;;Vervuurt;M.;Marc;;Venlo;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;26;;Huidekooper;D.J.;Dion;;'s-Gravenhage;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;27;;Vellinga-Beemsterboer;M.C.A.;Marieke;;Boazum;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;28;van;Leijen;R.M.;Robin;;Maassluis;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;29;;Jagtenberg;M.H.;Michelle;;Voorschoten;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;30;;Mathlouti;M.;Mahjoub;;Voorburg;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;31;van;Damme;L.;Lisanne;;Rotterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;32;;Stifanos;Y.T.P.;Yared;;Amsterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;33;;Hoekstra;M.L.;Marike;;Eelderwolde;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;34;;Borm;H.J.J.;Hester;;Santiago;CL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;35;;Smulders;E.;Elke;;Zaltbommel;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;36;;Barkey Wolf;E.F.H.;Nes;;Rotterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;37;;Ghering;O.W.;Ocker;;Vlissingen;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;38;;Woudstra;E.;Elze;;Rijswijk;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;39;;Bonten;B.;Björn;;Sittard;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;40;;Derks;M.;Marloes;;Heemstede;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;41;;Regtuijt;S.M.;Samantha;;Amsterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;42;;Senden;Y.W.E.;Yvo;;Lent;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;43;;Pander;J.T.;Yarnick;;Groningen;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;44;;Berends;T.;Thom;;Stadskanaal;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;45;;Maessen;R.J.M.;Remy;;Venlo;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;46;;Gräper-van Koolwijk;F.Q.;Fleur;;Groningen;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;47;;Dijkstra;P.A.;Pia;;De Bilt;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;48;;Ollongren;K.H.;Kajsa;;Amsterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;49;;Dijkgraaf;R.H.;Robbert;;Amsterdam;NL
alle;5;D66;stel gelijkluidende lijsten;nee;nl;50;;Phlippen;S.M.W.;Sandra;;Rotterdam;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;1;van der;Plas;C.A.M.;Caroline;;Deventer;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;2;;Keijzer;M.C.G.;Mona;;Edam-Volendam;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;3;;Vermeer;H.;Henk;;Harderwijk;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;4;;Wiersma;F.M.;Femke;;Holwert;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;5;van;Zanten;C.R.;Claudia;;Amsterdam;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;6;;Tuinman;G.P.;Gijs;;Oud-Beijerland;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;7;;Wijen-Nass;M.J.M.H.;Marieke;;Gulpen;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;8;;Joseph;A.S.;Agnes;;Soest;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;9;;Oostenbrink;M.;Martin;;Voorburg;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;10;;Hendriks;A.J.;Alexander;;Leiden;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;11;;Govaert;C.A.H.M.;Christine;;Westdorpe;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;12;;Tieman;R.;Robert;;Rotterdam;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;13;;Rummenie;J.F.;Jean;;'s-Gravenhage;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;14;van;Marum;E.;Eddie;;Niekerk;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;15;;Wiegmans- de Winter;D.;Daniëlle;;'s-Gravenhage;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;16;;Karsbergen;K.G.;Kilian;;Rhoon;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;17;den;Hertog;E.W.J.;Erik;;Putten;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;18;de;Ridder;R.J.G.;Ines;;Nieuwkoop;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;19;;Hankers;H.F.;Haidy;;Barneveld;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;20;;Sprik;H.C.;Marc;;Voorschoten;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;21;;Morsink;A.J.;Tjalle;;Enter;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;22;van;Veen-van den Berg;A.;Andrea;;Urk;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;23;;Meeldijk;C.W.;Cees;;Hippolytushoef;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;24;;Pabon;M.;Mies;;Ravenswaaij;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;25;;Buis;D.G.J.;Dirk;;Uden;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;26;de;Groot;J.M.;Jelmer;;Stavoren;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;27;;Olthof;J.F.;Joost;;Ruurlo;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;28;;Huijbens;N.A.;Pien;;Zoeterwoude;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;29;;Brouwer;K.W.P.;Kevin;;Utrecht;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;30;;Stienstra;F.J.;Folkert;;Meppel;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;31;;Berg;B.;Bram;;Zandvoort;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;32;;Meijroos;W.M.S.;Ward;;Zoetermeer;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;33;;Dekker;J.H.;Hans;;Vriezenveen;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;34;;Flipsen-Verhagen;M.C.C.;Monique;;Den Hout;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;35;;Zeitsen;T.V.C.;Tjerk;;Heerhugowaard;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;36;;Vrugt;J.A.;Jochem;;Amsterdam;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;37;;Lagas;I.M.;Ilona;;Vinkenbuurt;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;38;van de;Ven;M.J.H.;Mark;;Oirschot;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;39;;Zoet;H.R.;Harold;;Wezep;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;40;;Schoolmeesters;A.M.A.;Annetje;;Voerendaal;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;41;;Lievense;R.;Robbert;;Zierikzee;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;42;;Schuiling;H.;Harry;;Nijeveen;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;43;;Hoving;K.K.T.;Kor;;Tripscompagnie;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;44;;Adolfs;N.F.;André;;Markelo;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;45;de;Sain;G.M.;Ingrid;;Schellinkhout;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;46;;Kooistra;A.W.;Abel;;Wergea;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;47;;Beemsterboer;J.C.J.;Jelle;;Tuitjenhorn;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;48;;Koks;N.;Nicole;;Lettele;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;49;;Lodders;W.J.H.;Helma;;Zeewolde;NL
alle;6;BBB;stel gelijkluidende lijsten;nee;nl;50;;Pouw-Verweij;N.J.F.;Nicki;;Maarssen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;1;;Bontenbal;H.;Henri;m;Rotterdam;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;2;;Steen;H.S.;Hanneke;v;Hengelo (O);NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;3;;Boswijk;D.G.;Derk;m;Kockengen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;4;van;Dijk;I.;Inge;v;Gemert;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;5;;Krul;H.M.;Harmen;m;Den Helder;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;6;;Straatman;J.C.G.;Jeltje;v;Bladel;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;7;van den;Brink;G.;Bart;m;Amersfoort;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;8;;Buhler;J.G.L.M.;Judith;v;Geleen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;9;;Jumelet;H.G.;Henk;m;Erica;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;10;van;Ark;A.F.J.;Elles;v;Maarssen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;11;van den;Brink;T.A.;Tijs;m;Amersfoort;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;12;;Zwinkels;J.M.;Jantine;v;Utrecht;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;13;van;Lanschot;M.R.H.;Maes;m;Eindhoven;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;14;;Boelsma-Hoekstra;L.;Luciënne;v;Idskenhuizen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;15;;Koorevaar;J.C.;Jan Arie;m;Goudriaan;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;16;;Tijmstra;E.S.;Eveline;v;Purmerend;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;17;;Hamstra;S.;Sarath;m;Ermelo;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;18;;Armut;E.;Etkin;v;Groningen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;19;;Poortman;A.;André;m;Zwolle;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;20;;Lohman;J.B.;Joris;m;Zaandam;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;21;van den;Berg;J.H.C.;Chantal;v;Vijfhuizen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;22;;Hanegraaff;M.C.;Marcel;m;Velden;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;23;;Klein;K.P.;Karsten;m;'s-Gravenhage;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;24;van der;Spek;A.M.;Marieke;v;Nieuwland;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;25;;Tolkamp;A.J.H.;Arjan;m;Aalten;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;26;;Hawezy;H.;Hemin;m;Zoetermeer;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;27;de;Hoon;A.J.M.;Ankie;v;Etten-Leur;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;28;de;Vries;J.N.;Johanna;v;Rijswijk;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;29;;Mastenbroek;S.M.;Stefan;m;Rotterdam;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;30;;Heijnen;E.J.;Josine;v;Leiden;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;31;;Boonstra;J.T.;Jacob;m;Haren Gn;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;32;van;Brakel;C.E.P.;Caroline;v;Veldhoven;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;33;;Noort;I.B.;Ivora;v;Voorburg;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;34;;Wijnsma;S.;Sjoerd;m;Leeuwarden;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;35;;Vliegenthart-Goedhart;D.G.C.;Daisy;v;Ermelo;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;36;;Bracke;D.G.A.J.;Dani;m;Hulst;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;37;;Tuncer;Y.;Yusuf;m;Schiedam;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;38;;Vrugt;R.;René;m;Alphen aan den Rijn;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;39;van;Die;S.;Steven;m;Rotterdam;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;40;;Buijs;P.M.;Matthijs;m;Amersfoort;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;41;;Silos;J.J.;Jacky;v;Vlaardingen;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;42;;Drenth;E.;Erik;m;Hoogezand;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;43;;Boogaard;P.;Paul;m;Nieuw-Beijerland;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;44;van der;Mik;E.;Elske;v;Schalkhaar;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;45;;Schokker;H.G.;Hubert;m;Wassenaar;NL
alle;7;CDA;stel gelijkluidende lijsten;ja;nl;46;;Wever;W.A.;Willemien;v;Swifterbant;NL
